codigo,ano,mes,ym,profundidade,nivel_piezo,rr,eto,caudal,rr_lag1,rr_lag2,eto_lag1,eto_lag2,caudal_lag1,caudal_lag2
391/33,2004,1,2004-01-01,6.55,18.45,73.4000013,1.2890322580645162,245.8132258064516,64.3000003,120.0,1.1,1.39,958.9690322580644,512.9306666666666
391/33,2004,2,2004-02-01,,,48.5,1.8044827586206895,481.3206896551724,73.4000013,64.3000003,1.2890322580645162,1.1,245.8132258064516,958.9690322580644
391/33,2004,3,2004-03-01,,,38.6,2.6961290322580647,278.14580645161294,48.5,73.4000013,1.8044827586206895,1.2890322580645162,481.3206896551724,245.8132258064516
391/33,2004,4,2004-04-01,,,19.7,3.974,159.83033333333333,38.6,48.5,2.6961290322580647,1.8044827586206895,278.14580645161294,481.3206896551724
391/33,2004,5,2004-05-01,,,10.5000002,4.8829032258064515,156.22096774193548,19.7,38.6,3.974,2.6961290322580647,159.83033333333333,278.14580645161294
391/33,2004,6,2004-06-01,,,0.0,6.431333333333333,97.09733333333334,10.5000002,19.7,4.8829032258064515,3.974,156.22096774193548,159.83033333333333
391/33,2004,7,2004-07-01,,,0.0,6.216129032258064,88.82354838709678,0.0,10.5000002,6.431333333333333,4.8829032258064515,97.09733333333334,156.22096774193548
391/33,2004,8,2004-08-01,,,21.2000004,5.000645161290323,91.5941935483871,0.0,0.0,6.216129032258064,6.431333333333333,88.82354838709678,97.09733333333334
391/33,2004,9,2004-09-01,8.45,16.55,28.0000013,4.332666666666666,109.36966666666667,21.2000004,0.0,5.000645161290323,6.216129032258064,91.5941935483871,88.82354838709678
391/33,2004,10,2004-10-01,,,132.5000003,2.454838709677419,136.30548387096775,28.0000013,21.2000004,4.332666666666666,5.000645161290323,109.36966666666667,91.5941935483871
391/33,2004,11,2004-11-01,,,38.3,1.594,191.3622222222222,132.5000003,28.0000013,2.454838709677419,4.332666666666666,136.30548387096775,109.36966666666667
391/33,2004,12,2004-12-01,,,9.1000001,1.1774193548387095,261.97125,38.3,132.5000003,1.594,2.454838709677419,191.3622222222222,136.30548387096775
391/33,2005,1,2005-01-01,9.66,15.34,0.0,1.4448387096774191,65.58576923076923,9.1000001,38.3,1.1774193548387095,1.594,261.97125,191.3622222222222
391/33,2005,2,2005-02-01,,,4.8,1.918928571428571,44.97035714285715,0.0,9.1000001,1.4448387096774191,1.1774193548387095,65.58576923076923,261.97125
391/33,2005,3,2005-03-01,,,44.3,2.9374193548387098,75.99096774193549,4.8,0.0,1.918928571428571,1.4448387096774191,44.97035714285715,65.58576923076923
391/33,2005,4,2005-04-01,9.7,15.3,23.8,3.896666666666667,33.477333333333334,44.3,4.8,2.9374193548387098,1.918928571428571,75.99096774193549,44.97035714285715
391/33,2005,5,2005-05-01,9.84,15.16,15.7000001,5.06741935483871,23.065333333333335,23.8,44.3,3.896666666666667,2.9374193548387098,33.477333333333334,75.99096774193549
391/33,2005,6,2005-06-01,9.89,15.11,0.0,6.391333333333334,,15.7000001,23.8,5.06741935483871,3.896666666666667,23.065333333333335,33.477333333333334
391/33,2005,7,2005-07-01,9.88,15.12,4.4,6.031935483870968,0.9166666666666666,0.0,15.7000001,6.391333333333334,5.06741935483871,,23.065333333333335
391/33,2005,8,2005-08-01,,,2.1000001,6.03258064516129,27.462903225806453,4.4,0.0,6.031935483870968,6.391333333333334,0.9166666666666666,
391/33,2005,9,2005-09-01,9.72,15.28,6.000000099999999,4.447666666666667,31.61652173913043,2.1000001,4.4,6.03258064516129,6.031935483870968,27.462903225806453,0.9166666666666666
391/33,2005,10,2005-10-01,,,131.0000021,2.532903225806451,,6.000000099999999,2.1000001,4.447666666666667,6.03258064516129,31.61652173913043,27.462903225806453
391/33,2005,11,2005-11-01,,,120.0000008,1.397333333333333,83.22,131.0000021,6.000000099999999,2.532903225806451,4.447666666666667,,31.61652173913043
391/33,2005,12,2005-12-01,,,43.9,1.1612903225806452,75.13666666666667,120.0000008,131.0000021,1.397333333333333,2.532903225806451,83.22,
391/33,2006,1,2006-01-01,9.16,15.84,51.3000006,1.2580645161290325,17.456666666666667,43.9,120.0000008,1.1612903225806452,1.397333333333333,75.13666666666667,83.22
391/33,2006,2,2006-02-01,9.06,15.94,60.1000013,1.817142857142857,79.73461538461538,51.3000006,43.9,1.2580645161290325,1.1612903225806452,17.456666666666667,75.13666666666667
391/33,2006,3,2006-03-01,9.04,15.96,112.900001,2.511290322580645,198.92903225806452,60.1000013,51.3000006,1.817142857142857,1.2580645161290325,79.73461538461538,17.456666666666667
391/33,2006,4,2006-04-01,8.17,16.83,59.5000003,3.814,170.051,112.900001,60.1000013,2.511290322580645,1.817142857142857,198.92903225806452,79.73461538461538
391/33,2006,5,2006-05-01,7.8,17.2,0.0,5.386129032258064,126.54064516129031,59.5000003,112.900001,3.814,2.511290322580645,170.051,198.92903225806452
391/33,2006,6,2006-06-01,8.13,16.87,49.400000000000006,5.607666666666666,93.23833333333332,0.0,59.5000003,5.386129032258064,3.814,126.54064516129031,170.051
391/33,2006,7,2006-07-01,8.11,16.89,0.0,6.235806451612904,120.88322580645162,49.400000000000006,0.0,5.607666666666666,5.386129032258064,93.23833333333332,126.54064516129031
391/33,2006,8,2006-08-01,8.23,16.77,4.0,6.076129032258064,105.47,0.0,49.400000000000006,6.235806451612904,5.607666666666666,120.88322580645162,93.23833333333332
391/33,2006,9,2006-09-01,8.67,16.33,60.20000039999999,4.218,45.233333333333334,4.0,0.0,6.076129032258064,6.235806451612904,105.47,120.88322580645162
391/33,2006,10,2006-10-01,9.0,16.0,185.600001,2.369032258064516,273.491935483871,60.20000039999999,4.0,4.218,6.076129032258064,45.233333333333334,105.47
391/33,2006,11,2006-11-01,9.02,15.98,207.4000021,1.4376666666666666,1450.5243333333335,185.600001,60.20000039999999,2.369032258064516,4.218,273.491935483871,45.233333333333334
391/33,2006,12,2006-12-01,6.29,18.71,45.00000008,1.1480645161290324,1228.945806451613,207.4000021,185.600001,1.4376666666666666,2.369032258064516,1450.5243333333335,273.491935483871
391/33,2007,1,2007-01-01,6.4,18.6,38.0,1.2716129032258066,284.7335483870968,45.00000008,207.4000021,1.1480645161290324,1.4376666666666666,1228.945806451613,1450.5243333333335
391/33,2007,2,2007-02-01,6.64,18.36,78.80000044,1.7957142857142858,478.54535714285714,38.0,45.00000008,1.2716129032258066,1.1480645161290324,284.7335483870968,1228.945806451613
391/33,2007,3,2007-03-01,6.95,18.05,9.30000024,2.7577419354838706,337.6190322580645,78.80000044,38.0,1.7957142857142858,1.2716129032258066,478.54535714285714,284.7335483870968
391/33,2007,4,2007-04-01,7.21,17.79,30.2000006,3.908666666666667,79.92766666666667,9.30000024,78.80000044,2.7577419354838706,1.7957142857142858,337.6190322580645,478.54535714285714
391/33,2007,5,2007-05-01,7.44,17.56,33.7,4.7864516129032255,93.62774193548388,30.2000006,9.30000024,3.908666666666667,2.7577419354838706,79.92766666666667,337.6190322580645
391/33,2007,6,2007-06-01,7.66,17.34,44.100001000000006,5.2669999999999995,126.242,33.7,30.2000006,4.7864516129032255,3.908666666666667,93.62774193548388,79.92766666666667
391/33,2007,7,2007-07-01,7.91,17.09,3.0,5.976774193548387,383.1809677419355,44.100001000000006,33.7,5.2669999999999995,4.7864516129032255,126.242,93.62774193548388
391/33,2007,8,2007-08-01,8.21,16.79,2.2,5.424193548387097,178.1690322580645,3.0,44.100001000000006,5.976774193548387,5.2669999999999995,383.1809677419355,126.242
391/33,2007,9,2007-09-01,9.12,15.88,46.6000001,4.264333333333334,108.711,2.2,3.0,5.424193548387097,5.976774193548387,178.1690322580645,383.1809677419355
391/33,2007,10,2007-10-01,8.6,16.4,6.1,2.8129032258064517,305.8693548387097,46.6000001,2.2,4.264333333333334,5.424193548387097,108.711,178.1690322580645
391/33,2007,11,2007-11-01,8.86,16.14,41.80000210000001,1.854,144.624,6.1,46.6000001,2.8129032258064517,4.264333333333334,305.8693548387097,108.711
391/33,2007,12,2007-12-01,9.1,15.9,25.8000003,1.2035483870967745,113.668,41.80000210000001,6.1,1.854,2.8129032258064517,144.624,305.8693548387097
391/33,2008,1,2008-01-01,9.31,15.69,74.1,1.3716129032258066,108.87428571428572,25.8000003,41.80000210000001,1.2035483870967745,1.854,113.668,144.624
391/33,2008,2,2008-02-01,9.25,15.75,66.1000011,1.943448275862069,159.95499999999998,74.1,25.8000003,1.3716129032258066,1.2035483870967745,108.87428571428572,113.668
391/33,2008,3,2008-03-01,8.88,16.12,34.400000999999996,2.735161290322581,86.38454545454546,66.1000011,74.1,1.943448275862069,1.3716129032258066,159.95499999999998,108.87428571428572
391/33,2008,4,2008-04-01,8.66,16.34,109.1,3.868666666666667,276.9222222222222,34.400000999999996,66.1000011,2.735161290322581,1.943448275862069,86.38454545454546,159.95499999999998
391/33,2008,5,2008-05-01,7.94,17.06,68.0000001,4.1167741935483875,151.0374193548387,109.1,34.400000999999996,3.868666666666667,2.735161290322581,276.9222222222222,86.38454545454546
391/33,2008,6,2008-06-01,8.08,16.92,0.0,6.0456666666666665,147.05366666666666,68.0000001,109.1,4.1167741935483875,3.868666666666667,151.0374193548387,276.9222222222222
391/33,2008,7,2008-07-01,8.19,16.81,0.0,5.787419354838709,197.4641935483871,0.0,68.0000001,6.0456666666666665,4.1167741935483875,147.05366666666666,151.0374193548387
391/33,2008,8,2008-08-01,8.54,16.46,0.0,5.093548387096774,216.8761290322581,0.0,0.0,5.787419354838709,6.0456666666666665,197.4641935483871,147.05366666666666
391/33,2008,9,2008-09-01,8.77,16.23,8.5,3.9736666666666665,99.53733333333334,0.0,0.0,5.093548387096774,5.787419354838709,216.8761290322581,197.4641935483871
391/33,2008,10,2008-10-01,9.03,15.97,41.50000114,2.561935483870968,45.1058064516129,8.5,0.0,3.9736666666666665,5.093548387096774,99.53733333333334,216.8761290322581
391/33,2008,11,2008-11-01,9.19,15.81,31.799999999999997,1.5923333333333332,39.70366666666666,41.50000114,8.5,2.561935483870968,3.9736666666666665,45.1058064516129,99.53733333333334
391/33,2008,12,2008-12-01,9.39,15.61,90.9000004,1.0861290322580646,69.94258064516129,31.799999999999997,41.50000114,1.5923333333333332,2.561935483870968,39.70366666666666,45.1058064516129
391/33,2009,1,2009-01-01,9.54,15.46,122.7000028,1.0716129032258064,136.1309677419355,90.9000004,31.799999999999997,1.0861290322580646,1.5923333333333332,69.94258064516129,39.70366666666666
391/33,2009,2,2009-02-01,9.14,15.86,45.6,1.9760714285714285,358.2242857142857,122.7000028,90.9000004,1.0716129032258064,1.0861290322580646,136.1309677419355,69.94258064516129
391/33,2009,3,2009-03-01,8.6,16.4,10.4000001,3.274193548387097,108.16258064516128,45.6,122.7000028,1.9760714285714285,1.0716129032258064,358.2242857142857,136.1309677419355
391/33,2009,4,2009-04-01,8.6,16.4,42.8000001,3.566333333333333,103.90366666666668,10.4000001,45.6,3.274193548387097,1.9760714285714285,108.16258064516128,358.2242857142857
391/33,2009,5,2009-05-01,8.73,16.27,22.0000001,5.263870967741935,105.53967741935485,42.8000001,10.4000001,3.566333333333333,3.274193548387097,103.90366666666668,108.16258064516128
391/33,2009,6,2009-06-01,8.82,16.18,46.8000013,5.658,61.805,22.0000001,42.8000001,5.263870967741935,3.566333333333333,105.53967741935485,103.90366666666668
391/33,2009,7,2009-07-01,8.84,16.16,1.4,5.655806451612904,89.45354838709677,46.8000013,22.0000001,5.658,5.263870967741935,61.805,105.53967741935485
391/33,2009,8,2009-08-01,8.93,16.07,0.0,5.676129032258065,97.82612903225808,1.4,46.8000013,5.655806451612904,5.658,89.45354838709677,61.805
391/33,2009,9,2009-09-01,9.15,15.85,2.5,4.291666666666667,62.324333333333335,0.0,1.4,5.676129032258065,5.655806451612904,97.82612903225808,89.45354838709677
391/33,2009,10,2009-10-01,9.27,15.73,57.0,2.8429032258064515,46.85225806451613,2.5,0.0,4.291666666666667,5.676129032258065,62.324333333333335,97.82612903225808
391/33,2009,11,2009-11-01,9.26,15.74,83.9000004,1.413333333333333,46.864,57.0,2.5,2.8429032258064515,4.291666666666667,46.85225806451613,62.324333333333335
391/33,2009,12,2009-12-01,9.21,15.79,189.70000144,1.068709677419355,240.7858064516129,83.9000004,57.0,1.413333333333333,2.8429032258064515,46.864,46.85225806451613
391/33,2010,1,2010-01-01,7.05,17.95,100.4000011,1.1293548387096777,911.6054838709678,189.70000144,83.9000004,1.068709677419355,1.413333333333333,240.7858064516129,46.864
391/33,2010,2,2010-02-01,6.44,18.56,131.0000018,1.6060714285714286,1176.1010714285717,100.4000011,189.70000144,1.1293548387096777,1.068709677419355,911.6054838709678,240.7858064516129
391/33,2010,3,2010-03-01,5.5,19.5,99.6000011,2.491290322580645,1255.9080645161291,131.0000018,100.4000011,1.6060714285714286,1.1293548387096777,1176.1010714285717,911.6054838709678
391/33,2010,4,2010-04-01,5.83,19.17,78.8000011,3.9656666666666665,421.54633333333334,99.6000011,131.0000018,2.491290322580645,1.6060714285714286,1255.9080645161291,1176.1010714285717
391/33,2010,5,2010-05-01,6.04,18.96,22.5000001,4.816129032258065,223.65774193548387,78.8000011,99.6000011,3.9656666666666665,2.491290322580645,421.54633333333334,1255.9080645161291
391/33,2010,6,2010-06-01,6.29,18.71,16.2000001,5.5296666666666665,138.26899999999998,22.5000001,78.8000011,4.816129032258065,3.9656666666666665,223.65774193548387,421.54633333333334
391/33,2010,7,2010-07-01,6.48,18.52,0.0,6.4309677419354845,155.73129032258063,16.2000001,22.5000001,5.5296666666666665,4.816129032258065,138.26899999999998,223.65774193548387
391/33,2010,8,2010-08-01,7.03,17.97,0.0,6.118709677419355,88.30483870967741,0.0,16.2000001,6.4309677419354845,5.5296666666666665,155.73129032258063,138.26899999999998
391/33,2010,9,2010-09-01,7.48,17.52,0.0,4.234666666666667,64.90333333333334,0.0,0.0,6.118709677419355,6.4309677419354845,88.30483870967741,155.73129032258063
391/33,2010,10,2010-10-01,7.83,17.17,98.2000024,2.4096774193548387,153.45516129032256,0.0,0.0,4.234666666666667,6.118709677419355,64.90333333333334,88.30483870967741
391/33,2010,11,2010-11-01,7.97,17.03,80.7000001,1.411,173.60066666666668,98.2000024,0.0,2.4096774193548387,4.234666666666667,153.45516129032256,64.90333333333334
391/33,2010,12,2010-12-01,7.38,17.62,153.5000021,1.0564516129032258,431.9452380952381,80.7000001,98.2000024,1.411,2.4096774193548387,173.60066666666668,153.45516129032256
391/33,2011,1,2011-01-01,6.03,18.97,79.6000013,1.117741935483871,777.234761904762,153.5000021,80.7000001,1.0564516129032258,1.411,431.9452380952381,173.60066666666668
391/33,2011,2,2011-02-01,6.15,18.85,110.5000021,1.8825,373.4892592592592,79.6000013,153.5000021,1.117741935483871,1.0564516129032258,777.234761904762,431.9452380952381
391/33,2011,3,2011-03-01,6.0,19.0,57.0000007,2.6351612903225807,491.5732258064516,110.5000021,79.6000013,1.8825,1.117741935483871,373.4892592592592,777.234761904762
391/33,2011,4,2011-04-01,6.2,18.8,0.0,4.189666666666667,361.4786666666667,57.0000007,110.5000021,2.6351612903225807,1.8825,491.5732258064516,373.4892592592592
391/33,2011,5,2011-05-01,6.7,18.3,25.8000011,4.993225806451613,328.18451612903226,0.0,57.0000007,4.189666666666667,2.6351612903225807,361.4786666666667,491.5732258064516
391/33,2011,6,2011-06-01,6.3,18.7,0.0,5.481333333333334,241.34566666666663,25.8000011,0.0,4.993225806451613,4.189666666666667,328.18451612903226,361.4786666666667
391/33,2011,7,2011-07-01,6.51,18.49,0.0,5.303548387096774,121.95677419354838,0.0,25.8000011,5.481333333333334,4.993225806451613,241.34566666666663,328.18451612903226
391/33,2011,8,2011-08-01,7.27,17.73,34.1,4.863225806451613,106.22419354838708,0.0,0.0,5.303548387096774,5.481333333333334,121.95677419354838,241.34566666666663
391/33,2011,9,2011-09-01,7.86,17.14,7.4,4.192,59.220666666666666,34.1,0.0,4.863225806451613,5.303548387096774,106.22419354838708,121.95677419354838
391/33,2011,10,2011-10-01,8.15,16.85,101.3,3.015806451612903,94.19903225806452,7.4,34.1,4.192,4.863225806451613,59.220666666666666,106.22419354838708
391/33,2011,11,2011-11-01,7.96,17.04,160.60000300000002,1.436,342.017,101.3,7.4,3.015806451612903,4.192,94.19903225806452,59.220666666666666
391/33,2011,12,2011-12-01,7.17,17.83,21.90000034,1.1719354838709677,243.5225806451613,160.60000300000002,101.3,1.436,3.015806451612903,342.017,94.19903225806452
391/33,2012,1,2012-01-01,7.37,17.63,7.4,1.376774193548387,105.70451612903226,21.90000034,160.60000300000002,1.1719354838709677,1.436,243.5225806451613,342.017
391/33,2012,2,2012-02-01,7.73,17.27,0.0,2.0113793103448274,50.47275862068965,7.4,21.90000034,1.376774193548387,1.1719354838709677,105.70451612903226,243.5225806451613
391/33,2012,3,2012-03-01,8.11,16.89,3.0,3.149677419354839,45.43741935483871,0.0,7.4,2.0113793103448274,1.376774193548387,50.47275862068965,105.70451612903226
391/33,2012,4,2012-04-01,8.4,16.6,58.8000001,2.997,48.64366666666667,3.0,0.0,3.149677419354839,2.0113793103448274,45.43741935483871,50.47275862068965
391/33,2012,5,2012-05-01,8.58,16.42,56.7,4.969032258064516,48.104838709677416,58.8000001,3.0,2.997,3.149677419354839,48.64366666666667,45.43741935483871
391/33,2012,6,2012-06-01,,,1.9,5.327666666666667,63.95333333333333,56.7,58.8000001,4.969032258064516,2.997,48.104838709677416,48.64366666666667
391/33,2012,7,2012-07-01,9.02,15.98,0.0,5.726774193548387,44.262580645161286,1.9,56.7,5.327666666666667,4.969032258064516,63.95333333333333,48.104838709677416
391/33,2012,8,2012-08-01,9.24,15.76,5.699999999999999,5.188387096774194,47.23451612903226,0.0,1.9,5.726774193548387,5.327666666666667,44.262580645161286,63.95333333333333
391/33,2012,9,2012-09-01,9.44,15.56,29.6000003,4.143,46.141,5.699999999999999,0.0,5.188387096774194,5.726774193548387,47.23451612903226,44.262580645161286
391/33,2012,10,2012-10-01,,,88.2,2.398387096774193,110.51354838709678,29.6000003,5.699999999999999,4.143,5.188387096774194,46.141,47.23451612903226
391/33,2012,11,2012-11-01,9.32,15.68,149.90000234,1.3166666666666669,287.58866666666665,88.2,29.6000003,2.398387096774193,4.143,110.51354838709678,46.141
391/33,2012,12,2012-12-01,8.66,16.34,85.10000029999999,1.0870967741935484,322.6738709677419,149.90000234,88.2,1.3166666666666669,2.398387096774193,287.58866666666665,110.51354838709678
391/33,2013,1,2013-01-01,7.97,17.03,89.1000046,1.1806451612903226,261.06413793103445,85.10000029999999,149.90000234,1.0870967741935484,1.3166666666666669,322.6738709677419,287.58866666666665
391/33,2013,2,2013-02-01,7.4,17.6,47.8000003,1.625714285714286,241.98857142857145,89.1000046,85.10000029999999,1.1806451612903226,1.0870967741935484,261.06413793103445,322.6738709677419
391/33,2013,3,2013-03-01,6.57,18.43,129.7000025,2.1029032258064517,543.0877777777778,47.8000003,89.1000046,1.625714285714286,1.1806451612903226,241.98857142857145,261.06413793103445
391/33,2013,4,2013-04-01,6.22,18.78,23.6000011,3.497,428.0545833333333,129.7000025,47.8000003,2.1029032258064517,1.625714285714286,543.0877777777778,241.98857142857145
391/33,2013,5,2013-05-01,6.43,18.57,0.8,4.46516129032258,232.24517241379309,23.6000011,129.7000025,3.497,2.1029032258064517,428.0545833333333,543.0877777777778
391/33,2013,6,2013-06-01,6.92,18.08,11.4,5.611666666666666,279.69875,0.8,23.6000011,4.46516129032258,3.497,232.24517241379309,428.0545833333333
391/33,2013,7,2013-07-01,7.53,17.47,2.2,6.016774193548388,239.3816,11.4,0.8,5.611666666666666,4.46516129032258,279.69875,232.24517241379309
391/33,2013,8,2013-08-01,8.03,16.97,0.0,5.824516129032258,146.751935483871,2.2,11.4,6.016774193548388,5.611666666666666,239.3816,279.69875
391/33,2013,9,2013-09-01,8.5,16.5,50.1,4.132666666666667,127.51366666666668,0.0,2.2,5.824516129032258,6.016774193548388,146.751935483871,239.3816
391/33,2013,10,2013-10-01,8.86,16.14,102.6000024,2.357741935483871,128.33612903225807,50.1,0.0,4.132666666666667,5.824516129032258,127.51366666666668,146.751935483871
391/33,2013,11,2013-11-01,8.47,16.53,13.9000001,1.3936666666666668,139.814,102.6000024,50.1,2.357741935483871,4.132666666666667,128.33612903225807,127.51366666666668
391/33,2013,12,2013-12-01,8.32,16.68,87.60000029999999,1.1383870967741936,83.25354838709679,13.9000001,102.6000024,1.3936666666666668,2.357741935483871,139.814,128.33612903225807
391/33,2014,1,2014-01-01,8.3,16.7,137.7000014,1.0806451612903225,295.2745161290323,87.60000029999999,13.9000001,1.1383870967741936,1.3936666666666668,83.25354838709679,139.814
391/33,2014,2,2014-02-01,6.97,18.03,128.2000023,1.5685714285714287,586.4364285714286,137.7000014,87.60000029999999,1.0806451612903225,1.1383870967741936,295.2745161290323,83.25354838709679
391/33,2014,3,2014-03-01,,,68.2000022,2.5393548387096776,354.4691666666667,128.2000023,137.7000014,1.5685714285714287,1.0806451612903225,586.4364285714286,295.2745161290323
391/33,2014,4,2014-04-01,5.65,19.35,56.1000001,3.536,303.17923076923074,68.2000022,128.2000023,2.5393548387096776,1.5685714285714287,354.4691666666667,586.4364285714286
391/33,2014,5,2014-05-01,5.93,19.07,20.1,4.84,57.604838709677416,56.1000001,68.2000022,3.536,2.5393548387096776,303.17923076923074,354.4691666666667
391/33,2014,6,2014-06-01,6.24,18.76,38.7000003,5.081666666666666,64.05692307692308,20.1,56.1000001,4.84,3.536,57.604838709677416,303.17923076923074
391/33,2014,7,2014-07-01,7.34,17.66,7.0000001,5.493225806451613,140.84884615384615,38.7000003,20.1,5.081666666666666,4.84,64.05692307692308,57.604838709677416
391/33,2014,8,2014-08-01,7.97,17.03,0.0,4.938387096774194,272.5296153846154,7.0000001,38.7000003,5.493225806451613,5.081666666666666,140.84884615384615,64.05692307692308
391/33,2014,9,2014-09-01,,,108.9000004,3.5073333333333334,326.0821052631579,0.0,7.0000001,4.938387096774194,5.493225806451613,272.5296153846154,140.84884615384615
391/33,2014,10,2014-10-01,8.5,16.5,77.900001,2.408709677419355,47.95703703703703,108.9000004,0.0,3.5073333333333334,4.938387096774194,326.0821052631579,272.5296153846154
391/33,2014,11,2014-11-01,7.76,17.24,212.8000033,1.3136666666666663,43.54,77.900001,108.9000004,2.408709677419355,3.5073333333333334,47.95703703703703,326.0821052631579
391/33,2014,12,2014-12-01,,,24.4,1.110322580645161,43.54,212.8000033,77.900001,1.3136666666666663,2.408709677419355,43.54,47.95703703703703
391/33,2015,1,2015-01-01,7.08,17.92,71.20000158,1.256451612903226,,24.4,212.8000033,1.110322580645161,1.3136666666666663,43.54,43.54
391/33,2015,2,2015-02-01,7.3,17.7,14.0000003,1.5739285714285711,,71.20000158,24.4,1.256451612903226,1.110322580645161,,43.54
391/33,2015,3,2015-03-01,7.48,17.52,12.7,2.8248387096774192,,14.0000003,71.20000158,1.5739285714285711,1.256451612903226,,
391/33,2015,4,2015-04-01,7.74,17.26,56.7,3.691,,12.7,14.0000003,2.8248387096774192,1.5739285714285711,,
391/33,2015,5,2015-05-01,8.13,16.87,1.3000001,5.3109677419354835,56.575357142857136,56.7,12.7,3.691,2.8248387096774192,,
391/33,2015,6,2015-06-01,8.56,16.44,12.6,6.091333333333334,120.972,1.3000001,56.7,5.3109677419354835,3.691,56.575357142857136,
391/33,2015,7,2015-07-01,9.08,15.92,1.6,5.749677419354839,113.284,12.6,1.3000001,6.091333333333334,5.3109677419354835,120.972,56.575357142857136
391/33,2015,8,2015-08-01,9.44,15.56,3.4,5.1732258064516135,68.88736842105263,1.6,12.6,5.749677419354839,6.091333333333334,113.284,120.972
391/33,2015,9,2015-09-01,,,4.7000001000000005,3.8943333333333334,132.7175,3.4,1.6,5.1732258064516135,5.749677419354839,68.88736842105263,113.284
391/33,2015,10,2015-10-01,,,145.6000014,2.19741935483871,198.75935483870967,4.7000001000000005,3.4,3.8943333333333334,5.1732258064516135,132.7175,68.88736842105263
391/33,2015,11,2015-11-01,,,17.600000299999998,1.6053333333333333,202.53241379310344,145.6000014,4.7000001000000005,2.19741935483871,3.8943333333333334,198.75935483870967,132.7175
391/33,2015,12,2015-12-01,,,53.4,1.2119354838709675,84.40607142857142,17.600000299999998,145.6000014,1.6053333333333333,2.19741935483871,202.53241379310344,198.75935483870967
391/33,2016,1,2016-01-01,,,98.8000029,1.2729032258064517,242.82548387096776,53.4,17.600000299999998,1.2119354838709675,1.6053333333333333,84.40607142857142,202.53241379310344
391/33,2016,2,2016-02-01,9.09,15.91,80.4000013,1.666896551724138,299.1972413793103,98.8000029,53.4,1.2729032258064517,1.2119354838709675,242.82548387096776,84.40607142857142
391/33,2016,3,2016-03-01,,,45.90000154,2.579032258064516,213.4454838709677,80.4000013,98.8000029,1.666896551724138,1.2729032258064517,299.1972413793103,242.82548387096776
391/33,2016,4,2016-04-01,8.4,16.6,107.1000004,3.451333333333333,394.403,45.90000154,80.4000013,2.579032258064516,1.666896551724138,213.4454838709677,299.1972413793103
391/33,2016,5,2016-05-01,7.51,17.49,121.800002,4.433870967741935,765.3974193548387,107.1000004,45.90000154,3.451333333333333,2.579032258064516,394.403,213.4454838709677
391/33,2016,6,2016-06-01,7.59,17.41,2.9000001,5.741666666666666,289.3073333333333,121.800002,107.1000004,4.433870967741935,3.451333333333333,765.3974193548387,394.403
391/33,2016,7,2016-07-01,8.04,16.96,0.0,6.800967741935485,214.76033333333336,2.9000001,121.800002,5.741666666666666,4.433870967741935,289.3073333333333,765.3974193548387
391/33,2016,8,2016-08-01,8.6,16.4,0.0,6.065806451612903,206.20709677419356,0.0,2.9000001,6.800967741935485,5.741666666666666,214.76033333333336,289.3073333333333
391/33,2016,9,2016-09-01,,,19.2,4.578666666666667,164.20724137931035,0.0,0.0,6.065806451612903,6.800967741935485,206.20709677419356,214.76033333333336
391/33,2016,10,2016-10-01,9.51,15.49,35.4000001,2.7903225806451615,294.39451612903224,19.2,0.0,4.578666666666667,6.065806451612903,164.20724137931035,206.20709677419356
391/33,2016,11,2016-11-01,9.76,15.24,83.3000016,1.562,205.15920000000003,35.4000001,19.2,2.7903225806451615,4.578666666666667,294.39451612903224,164.20724137931035
391/33,2016,12,2016-12-01,9.53,15.47,77.600002,1.1970967741935483,299.1213333333333,83.3000016,35.4000001,1.562,2.7903225806451615,205.15920000000003,294.39451612903224
391/33,2017,1,2017-01-01,9.2,15.8,86.600001,1.3303225806451613,283.1025806451613,77.600002,83.3000016,1.1970967741935483,1.562,299.1213333333333,205.15920000000003
391/33,2017,2,2017-02-01,9.03,15.97,41.8000005,1.8257142857142856,237.28035714285716,86.600001,77.600002,1.3303225806451613,1.1970967741935483,283.1025806451613,299.1213333333333
391/33,2017,3,2017-03-01,8.79,16.21,61.0000011,2.7929032258064517,277.88193548387096,41.8000005,86.600001,1.8257142857142856,1.3303225806451613,237.28035714285716,283.1025806451613
391/33,2017,4,2017-04-01,8.97,16.03,2.5,4.488333333333333,168.49666666666664,61.0000011,41.8000005,2.7929032258064517,1.8257142857142856,277.88193548387096,237.28035714285716
391/33,2017,5,2017-05-01,8.95,16.05,60.700001,5.327419354838709,116.975,2.5,61.0000011,4.488333333333333,2.7929032258064517,168.49666666666664,277.88193548387096
391/33,2017,6,2017-06-01,9.2,15.8,0.0,6.297666666666667,103.3525,60.700001,2.5,5.327419354838709,4.488333333333333,116.975,168.49666666666664
391/33,2017,7,2017-07-01,9.6,15.4,1.4,6.159354838709677,66.26272727272728,0.0,60.700001,6.297666666666667,5.327419354838709,103.3525,116.975
391/33,2017,8,2017-08-01,9.9,15.1,9.400001,5.8509677419354835,76.82722222222222,1.4,0.0,6.159354838709677,6.297666666666667,66.26272727272728,103.3525
391/33,2017,9,2017-09-01,,,0.0,4.417666666666666,74.6676923076923,9.400001,1.4,5.8509677419354835,6.159354838709677,76.82722222222222,66.26272727272728
